review_id,user_id,username,review_title,review,sentiment,category,product,rating,verified_purchase,helpful_votes,review_length,purchase_date,review_date,country,language,source,device,review_type,writing_style,emotion,recommendation_score,company_response
REV000093,USR614153,jessica_ahmed802,Fair Experience,It was an average healthcare visit. Meets basic expectations. 🤔,Neutral,Healthcare,Dental Service,3,No,66,10,2024-02-17,2025-11-21,Canada,English,Healthgrades,Tablet,Short,critical,Neutral,6,Thank you for sharing your experience.
REV000094,USR203554,susan_williams35,Reasonable Purchase,"After reading many reviews, I purchased this Pasta. Overall, the dining experience was average. Nothing special.",Neutral,Restaurants,Pasta,3,No,456,16,2023-11-07,2026-03-26,Germany,English,Yelp,Tablet,Medium,enthusiastic,Neutral,5,Your opinion helps us improve.
REV000095,USR356013,william_johnson746,One Star,I ordered this Mobile Banking online. I expected much better banking services. Very disappointed.,Negative,Banking,Mobile Banking,2,No,236,14,2022-09-06,2023-10-22,Australia,English,Google Reviews,Desktop,Medium,casual,Anger,2,We appreciate your feedback and will improve.
REV000096,USR600384,fatima_ahmed429,Five Stars,I highly recommend this book to anyone who enjoys reading. I would recommend it to everyone.,Positive,Books,Novel,5,No,140,16,2025-04-21,2026-05-30,Canada,English,Amazon,Desktop,Short,formal,Joy,8,Your feedback means a lot to us.
REV000097,USR754271,hassan_anderson171,Great Quality,I purchased this Cooking Oil during a sale. Highly satisfied with this grocery purchase. One of the best purchases I've made.,Positive,Grocery,Cooking Oil,4,Yes,239,21,2023-02-17,2023-10-26,Canada,English,Instacart,Mobile,Medium,casual,Joy,9,We appreciate your positive review.
REV000098,USR461155,linda_anderson292,Amazing Experience,I decided to try this Wireless Charger!! I love using this Wireless Charger. The fingerprint sensor is fantastic. Worth every penny. ❤️,Positive,Mobile Phones,Wireless Charger,5,Yes,356,22,2023-05-06,2024-12-08,Germany,English,Samsung Store,Desktop,Medium,formal,Joy,8,Thank you for your wonderful feedback!
REV000099,USR490604,ahmed_brown233,Fair Experience,"After careful consideration, I bought this Wireless Charger last month. On top of that, The Wireless Charger is okay for its price. It's okay. I would buy it again.",Neutral,Mobile Phones,Wireless Charger,2,No,279,29,2025-12-27,2026-05-14,Brazil,English,Samsung Store,Tablet,Long,formal,Neutral,6,Your opinion helps us improve.
REV000100,USR551650,karen_khan221,Five Stars,"To my disappointment, I recently bought this Tablet. However, I have been using this Tablet for a while and the portability is top-notch. Absolutely loved it. It offers good value for the price. 😊",Positive,Electronics,Tablet,5,Yes,136,34,2024-06-26,2025-11-17,Pakistan,English,Newegg,Mobile,Long,critical,Joy,8,Thank you for choosing us.
REV000101,USR292526,thomas_smith415,Five Stars,I've been using this Mobile App for a few days. This is one of the best software products I've used. Five stars.,Positive,Software,Mobile App,4,No,100,22,2022-05-19,2022-09-16,UK,English,Capterra,Tablet,Medium,enthusiastic,Joy,9,We're delighted that you enjoyed our product.
REV000102,USR882699,barbara_thomas959,Fair Experience,"Overall, the game met my expectations. Neither good nor bad.",Neutral,Gaming,Controller,3,Yes,387,10,2022-03-01,2023-03-27,Australia,English,Epic Games,Tablet,Short,casual,Neutral,7,Thank you for your feedback.
REV000103,USR912520,patricia_davis225,Low Quality,"I wanted to share my experience with this Health Checkup. Overall, I was disappointed with my experience. One star.",Negative,Healthcare,Health Checkup,1,No,195,19,2022-11-16,2025-08-15,Brazil,English,Google Reviews,Desktop,Medium,enthusiastic,Anger,4,We're sorry about your experience.
REV000104,USR101654,robert_harris165,Average Quality,"Overall, I decided to try this Online Course. However, The content was useful but fairly basic. Works as expected. I would definitely recommend it.",Neutral,Education,Online Course,4,Yes,135,24,2023-04-26,2023-05-25,France,English,Google Reviews,Mobile,Long,formal,Neutral,6,Thank you for your feedback.
REV000105,USR680866,karen_thomas354,Five Stars,"I purchased this Certification during a sale. Overall, this was one of the best educational experiences I've had. I would definitely buy this again.",Positive,Education,Certification,5,No,269,24,2022-12-02,2025-07-17,Pakistan,English,Coursera,Desktop,Medium,critical,Joy,9,We appreciate your positive review.
REV000106,USR128394,thomas_malik357,Great Quality,I recently bought this Ultrabook. Very satisfied with the overall quality of this laptop. Excellent choice.,Positive,Laptops,Ultrabook,5,Yes,418,16,2025-06-28,2025-09-30,Australia,English,Dell Store,Mobile,Medium,enthusiastic,Joy,10,We're delighted that you enjoyed our product.
REV000107,USR835007,mary_ahmed301,Very Impressed,"I absolutely loved it! I bought this Jacket last month. Additionally, The quailty of this clothing item is excellent. I would recommend it to everyone. It offers good value for the price. 😁",Positive,Clothing,Jacket,5,Yes,474,33,2021-08-09,2023-04-05,Japan,English,H&M,Tablet,Long,enthusiastic,Joy,8,Thank you for your wonderful feedback!
REV000108,USR274653,robert_davis844,Great Quality,I recently bought this Comic Book. This is one of the best books I've read this year. Highly recommended. 😊,Positive,Books,Comic Book,5,Yes,30,20,2025-06-30,2026-02-16,India,English,Amazon,Mobile,Medium,casual,Joy,8,We appreciate your positive review.
REV000109,USR901503,joseph_miller399,Acceptable,My friend recomended this Desktop Software. Nothing particularly impressive about this software. Acceptable for the price.,Neutral,Software,Desktop Software,3,No,193,16,2025-04-25,2026-05-11,USA,English,Product Hunt,Mobile,Medium,casual,Neutral,7,Thank you for your feedback.
REV000110,USR860014,jennifer_miller963,Reasonable Purchase,"After reading many reviews, I purchased this Credit Card. The service is satisfactory. It's okay.",Neutral,Banking,Credit Card,3,Yes,6,15,2026-01-09,2026-05-18,Australia,English,Trustpilot,Mobile,Medium,critical,Neutral,6,Thank you for sharing your experience.
REV000111,USR425319,joseph_harris102,Very Disappointed,I wanted to share my experience with this Business Laptop. The fan noise is poor and affects daily work. One star.,Negative,Laptops,Business Laptop,2,No,64,21,2022-05-30,2022-08-06,France,English,HP Store,Desktop,Medium,critical,Anger,2,Please contact our support team.
REV000112,USR957047,thomas_brown951,Expected Better,The flight experienced payment process failed. I regret buying this.,Negative,Airlines,Baggage Service,2,No,327,10,2025-11-06,2026-06-04,Pakistan,English,TripAdvisor,Desktop,Short,enthusiastic,Anger,3,We apologize for the inconvenience.
REV000113,USR317768,elizabeth_garcia747,Great Quality,Customer support resolved my issue quickly. Excellent choice. 🔥,Positive,Banking,Mobile Banking,5,No,320,9,2023-03-05,2026-07-01,UK,English,Trustpilot,Mobile,Short,casual,Joy,10,We're delighted that you enjoyed our product.
REV000114,USR899457,fatima_anderson236,Poor Experience,"To be honest, I purchased this Bluetooth Speaker during a sale. On top of that, The Bluetooth Speaker stopped working because of damaged packaging. Completely dissatisfied. Overall, it met my expectations.",Negative,Electronics,Bluetooth Speaker,2,Yes,142,31,2025-11-03,2025-11-10,Japan,English,Newegg,Tablet,Long,casual,Anger,1,We apologize for the inconvenience.
REV000115,USR734151,john_harris12,Waste of Money,This was my first time using this Comic Book. This book did not meet my expectations. Very disappointed.,Negative,Books,Comic Book,1,No,318,18,2025-02-06,2026-03-09,Brazil,English,Amazon,Mobile,Medium,enthusiastic,Anger,3,Thank you for bringing this to our attention.
REV000116,USR816711,elizabeth_taylor995,Poor Experience,I purchased this WiFi during a sale. Our stay was disappointing because of WiFi was unreliable. Avoid this product. 😞,Negative,Hotels,WiFi,2,No,447,20,2024-09-16,2025-10-26,UK,English,Booking.com,Desktop,Medium,formal,Anger,4,Please contact our support team.
REV000117,USR169210,james_white356,Unsatisfied,The acting failed to impress me. Worst purchase ever.,Negative,Movies,Horror Movie,1,No,426,9,2025-08-15,2026-07-16,India,English,IMDb,Mobile,Short,critical,Anger,2,Thank you for bringing this to our attention.
REV000118,USR669505,sophia_garcia351,Mixed Feelings,I decided to try this Gaming Chair. It was enjoyable in parts but not outstanding. It gets the job done.,Neutral,Gaming,Gaming Chair,3,Yes,29,20,2023-04-07,2025-11-20,UK,English,Steam,Desktop,Medium,formal,Neutral,6,Thank you for sharing your experience.
REV000119,USR663791,sophia_smith885,Unsatisfied,The assignments were confusing. Not recommended.,Negative,Education,University Course,1,Yes,275,6,2024-05-28,2025-01-19,France,English,Coursera,Desktop,Short,casual,Anger,2,We appreciate your feedback and will improve.
REV000120,USR171580,jennifer_harris890,Low Quality,I bought this Smartphone last month. I expected much more from this device. Very disappointed.,Negative,Mobile Phones,Smartphone,1,Yes,326,15,2024-03-19,2025-01-01,Pakistan,English,Amazon,Desktop,Medium,formal,Anger,1,We're sorry about your experience.
REV000121,USR339586,william_malik845,Waste of Money,"Unfortunately, I bought this Mobile App last month. Additionally, The interface is confusing and the compatibility needs improvement. Not recommended. Overall, I'm very satisfied.",Negative,Software,Mobile App,2,Yes,212,24,2022-12-07,2024-02-15,Japan,English,Capterra,Mobile,Long,critical,Anger,4,We apologize for the inconvenience.
REV000122,USR878018,john_johnson585,Fantastic Purchase,"Absolutely amazing! My friend recommended this Phone Case. In my opinion, I love using this Phone Case. The build quailty is fantastic. Exceeded my expectations. It offers good value for the price.",Positive,Mobile Phones,Phone Case,4,Yes,115,32,2022-08-22,2024-10-14,India,English,Samsung Store,Mobile,Long,enthusiastic,Joy,9,Your feedback means a lot to us.
REV000123,USR861079,emma_brown436,Fantastic Purchase,This movie kept me entertained from beginning to end!! Absolutely loved it.,Positive,Movies,Drama Movie,5,Yes,390,12,2021-10-01,2026-01-28,UK,English,IMDb,Desktop,Short,formal,Joy,10,Thank you for your wonderful feedback!
REV000124,USR302189,karen_miller139,Fair Experience,I ordered this Smart Watch online. This Smart Watch delivers average performance overall. Could be better.,Neutral,Electronics,Smart Watch,4,No,32,16,2025-05-31,2025-07-05,Australia,English,Newegg,Mobile,Medium,enthusiastic,Neutral,5,Thank you for your feedback.
REV000125,USR972247,hassan_thomas871,Expected Better,"I gotta say, This was my first time using this Milk. For the price, The Milk had software keeps crashing. One star. I'm happy with my purchase.",Negative,Grocery,Milk,2,No,144,27,2022-12-17,2025-07-28,Australia,English,Instacart,Tablet,Long,casual,Anger,3,We're sorry about your experience.
REV000126,USR165814,fatima_davis468,Terrible Purchase,"After careful consideration, I ordered this Sneakers online. Fortunately, I regret buying this clothing item. Save your money. It wasn't worth the money.",Negative,Clothing,Sneakers,1,No,202,23,2023-06-01,2024-06-06,India,English,Amazon,Tablet,Long,formal,Anger,1,We appreciate your feedback and will improve.
REV000127,USR854442,emma_ahmed146,Fair Experience,"I absolutely loved it! After reading many reviews, I purchased this Jacket. On top of that, It met my basic expectations. Overall an average experiance. I hope future versions improve.",Neutral,Clothing,Jacket,2,Yes,47,30,2023-08-20,2024-08-29,Japan,English,Amazon,Desktop,Long,enthusiastic,Neutral,6,Thank you for sharing your experience.
REV000128,USR505173,liam_brown983,Expected Better,The Wireless Earbuds has stopped working after a few days. The storage capacity is outdated. Completely dissatisfied. 💔,Negative,Electronics,Wireless Earbuds,2,No,316,18,2024-07-06,2025-05-03,India,English,Newegg,Desktop,Short,enthusiastic,Anger,4,Thank you for bringing this to our attention.
REV000129,USR397860,david_miller139,Average Experience,"Absolutely amazing! I ordered this Power Bank online. After using it for a while, The sound quality is acceptable for daily use. Acceptable for the price. I hope future versions improve.",Neutral,Electronics,Power Bank,3,No,323,31,2024-03-27,2025-03-06,France,English,Amazon,Desktop,Long,enthusiastic,Neutral,5,We value your comments.
REV000130,USR426399,susan_malik396,Low Quality,"Well, My friend recommended this Gaming Laptop. In my opinion, The laptop frequently experiences food was cold. Worst purchase ever. I'm happy with my purchase. 😕",Negative,Laptops,Gaming Laptop,2,Yes,80,26,2022-05-01,2024-07-28,Brazil,English,Amazon,Mobile,Long,casual,Anger,3,We're sorry about your experience.
REV000131,USR221085,jennifer_davis269,Unsatisfied,Very disappointed with the Tablet. unexpected shutdowns. Avoid this product.,Negative,Electronics,Tablet,1,No,4,10,2025-01-10,2025-08-26,India,English,Amazon,Mobile,Short,critical,Anger,1,We're sorry about your experience.
REV000132,USR522919,mary_khan446,Worth Every Penny,This was my first time using this Gaming Laptop. I use this laptop every day and the display is outstanding. I would definitely buy this again. 👍,Positive,Laptops,Gaming Laptop,4,Yes,205,27,2024-12-10,2025-09-14,Pakistan,English,Lenovo Store,Mobile,Medium,enthusiastic,Joy,9,We're delighted that you enjoyed our product.
REV000133,USR710105,elizabeth_white461,Waste of Money,"I recently bought this Medicine. Overall, I was disappointed with my experience. Not recommended. 💔",Negative,Healthcare,Medicine,2,Yes,275,15,2022-03-22,2022-10-05,UK,English,Google Reviews,Desktop,Medium,formal,Anger,4,Please contact our support team.
REV000134,USR399640,noah_harris118,Acceptable,"Overall, it was an average course. Overall an average experience. 🤔",Neutral,Education,Workshop,3,Yes,382,11,2026-02-18,2026-03-31,Germany,English,Google Reviews,Desktop,Short,casual,Neutral,7,Your opinion helps us improve.
REV000135,USR730590,richard_khan130,Exceeded Expectations,"Wow! I purchased this Certification during a sale. For the price, The instructor explained every concept clearly. I would recommend it to everyone. It wasn't worth the money.",Positive,Education,Certification,5,Yes,264,28,2022-06-19,2022-12-10,Canada,English,Google Reviews,Mobile,Long,enthusiastic,Joy,9,We appreciate your positive review.
